Date,close,high,low,open,volume,year,month,day,day_of_week
1987-03-06,0.1771972924470901,0.1787935642185197,0.1729399587567533,0.1777293769479014,63561600,1987,3,6,4
1987-03-09,0.1740040481090545,0.1777292769332645,0.1729398614372922,0.1771971927318761,38275200,1987,3,9,0
1987-03-10,0.1793254911899566,0.181453845592534,0.1734718908703147,0.1740039931726937,74102400,1987,3,10,1
1987-03-11,0.1819860339164734,0.1830502025931142,0.1798576782942015,0.1819860339164734,43862400,1987,3,11,2
1987-03-12,0.182784155011177,0.1841143748856047,0.1777293085269586,0.1819860194327227,71337600,1987,3,12,3
1987-03-13,0.1761323809623718,0.1841143189286425,0.1724077554845882,0.1827840994585019,105120000,1987,3,13,4
1987-03-16,0.175068125128746,0.1756002090523941,0.1697472493543126,0.1756002090523941,88473600,1987,3,16,0
1987-03-17,0.1809218823909759,0.1819860511684984,0.1745361937731408,0.175068278161902,54547200,1987,3,17,1
1987-03-18,0.1905000656843185,0.1920963185998436,0.1819860225799352,0.1819860225799352,119347200,1987,3,18,2
1987-03-19,0.1942246556282043,0.1942246556282043,0.1873075055114467,0.1905000475770193,62812800,1987,3,19,3
1987-03-20,0.1920962929725647,0.1942246481783132,0.1910321245041837,0.1942246481783132,38246400,1987,3,20,4
1987-03-23,0.1907660812139511,0.1947567405404041,0.1889037771820705,0.1920963009894354,67478400,1987,3,23,0
1987-03-24,0.1920962929725647,0.1931604797099322,0.1862427087129525,0.1862427087129525,69609600,1987,3,24,1
1987-03-25,0.1912981867790222,0.193160509287334,0.1899679668553648,0.1920963223870145,33840000,1987,3,25,2
1987-03-26,0.189967855811119,0.1915641260940161,0.1894357718064796,0.191298074957207,33379200,1987,3,26,3
1987-03-27,0.1952888518571853,0.1995461655145657,0.1910321410764144,0.1910321410764144,120873600,1987,3,27,4
1987-03-30,0.2059318721294403,0.2059318721294403,0.1883717190582172,0.1952888701579374,186134400,1987,3,30,0
1987-03-31,0.2059318721294403,0.2107206676393243,0.2032708110637366,0.2032708110637366,125337600,1987,3,31,1
1987-04-01,0.193692535161972,0.2101885141446157,0.1926283485827395,0.2059318043656535,259430400,1987,4,1,2
1987-04-02,0.2022066563367843,0.206463989340115,0.1968857756493109,0.1968857756493109,159955200,1987,4,2,3
1987-04-03,0.2123168706893921,0.2133810390079373,0.2022065591728359,0.2022065591728359,155606400,1987,4,3,4
1987-04-06,0.2112527191638946,0.2128489901756328,0.2075281111618217,0.212316905928049,98956800,1987,4,6,0
1987-04-07,0.2000782191753387,0.2112526805537758,0.2000782191753387,0.2112526805537758,73728000,1987,4,7,1
1987-04-08,0.2059318721294403,0.2080602277192765,0.2000782868134773,0.2000782868134773,106214400,1987,4,8,2
1987-04-09,0.2022066563367843,0.2059319049251662,0.200610403091938,0.2059319049251662,71568000,1987,4,9,3
1987-04-10,0.2035368829965591,0.2038029160541386,0.2016745602485438,0.2022066446326946,43372800,1987,4,10,4
1987-04-13,0.1968857496976852,0.2032708166424296,0.1958209598623834,0.2032708166424296,50256000,1987,4,13,0
1987-04-14,0.2000782191753387,0.2032707423463385,0.1936925334189095,0.1968856777353552,87379200,1987,4,14,1
1987-04-15,0.2043349146842956,0.206463890742134,0.2016744756110664,0.2016744756110664,95961600,1987,4,15,2
1987-04-16,0.2096564620733261,0.2139131542347082,0.2038028595187758,0.2043349437553253,188092800,1987,4,16,3
1987-04-20,0.2038028389215469,0.2117847776156044,0.2032707547387723,0.2096564408845059,100310400,1987,4,20,0
1987-04-21,0.2069960385560989,0.2085923097984976,0.1995461820609052,0.203802893194642,113184000,1987,4,21,1
1987-04-22,0.2096564620733261,0.2101885463098755,0.2069960043526056,0.2069960043526056,74678400,1987,4,22,2
1987-04-23,0.2096564620733261,0.2117847990195238,0.2064639201160562,0.2096564620733261,48326400,1987,4,23,3
1987-04-24,0.2107206583023071,0.211784826915577,0.2069960316178842,0.2096564896890372,54172800,1987,4,24,4
1987-04-27,0.2107206583023071,0.212316929491201,0.2069960316178842,0.2107206583023071,53107200,1987,4,27,0
1987-04-28,0.2261523902416229,0.2266844926646452,0.2085922429845671,0.2107205978697047,111081600,1987,4,28,1
1987-04-29,0.2197667062282562,0.2320053533436677,0.2197667062282562,0.2261523732812398,85161600,1987,4,29,2
1987-04-30,0.2213630080223083,0.2261524238028253,0.2165742133873337,0.2197667553233078,88041600,1987,4,30,3
1987-05-01,0.2234913259744644,0.2240234283877667,0.218702532137628,0.2213629711282056,37843200,1987,5,1,4
1987-05-04,0.2277486473321914,0.2293449179676853,0.2224271484271092,0.22349131667145,34531200,1987,5,4,0
1987-05-05,0.2463729530572891,0.2463729530572891,0.2282807064430635,0.2282807064430635,110995200,1987,5,5,1
1987-05-06,0.2405193895101547,0.2485013459209914,0.2394552212182265,0.2463729910681514,153504000,1987,5,6,2
1987-05-07,0.2516939342021942,0.2522260184858576,0.2389231989037298,0.24051945175472,289699200,1987,5,7,3
1987-05-08,0.2692539393901825,0.2729791850346294,0.2522258813940572,0.2522258813940572,150048000,1987,5,8,4
1987-05-11,0.2618041932582855,0.2692540481419347,0.2615381602880935,0.2692540481419347,127382400,1987,5,11,0
1987-05-12,0.2527580857276916,0.2644652536999273,0.2490334597244091,0.2618041932387761,148464000,1987,5,12,1
1987-05-13,0.2591436803340912,0.2602078667195401,0.2543548872720222,0.2543548872720222,73382400,1987,5,13,2
1987-05-14,0.2612721025943756,0.266061518043871,0.2591437475404902,0.2591437475404902,59961600,1987,5,14,3
1987-05-15,0.253822773694992,0.2607399204545357,0.253822773694992,0.2607399204545357,84326400,1987,5,15,4
1987-05-18,0.2453088164329528,0.2538228574036646,0.2383910645157043,0.2538228574036646,172598400,1987,5,18,0
1987-05-19,0.2367948144674301,0.2453088379147334,0.2367948144674301,0.2453088379147334,78336000,1987,5,19,1
1987-05-20,0.2330695688724517,0.2357306293975621,0.2282807743354092,0.2357306293975621,228355200,1987,5,20,2
1987-05-21,0.2373268604278564,0.2399872993601007,0.2336016320848824,0.2336016320848824,93312000,1987,5,21,3
1987-05-22,0.2304091453552246,0.2383911034579947,0.2293449768377248,0.2373269166715076,64627200,1987,5,22,4
1987-05-26,0.2330695688724517,0.2341337555856757,0.2298770452707521,0.230409129492871,46886400,1987,5,26,1
1987-05-27,0.2330695688724517,0.238391087046129,0.2320054004282139,0.2330695688724517,48758400,1987,5,27,2
1987-05-28,0.2474371790885925,0.2479692815459654,0.2325374699088397,0.2330695540972276,108662400,1987,5,28,3
1987-05-29,0.2453088164329528,0.2516938813018835,0.2447767322611214,0.247437171389263,80380800,1987,5,29,4
1987-06-01,0.2405193895101547,0.2453088045072396,0.2405193895101547,0.2453088045072396,30326400,1987,6,1,0
1987-06-02,0.2394551634788513,0.2442445773210738,0.23626264110389,0.2405193315141787,51552000,1987,6,2,1
1987-06-03,0.2410514056682586,0.2442445488158464,0.2405193034437162,0.2405193034437162,21628800,1987,6,3,2
1987-06-04,0.2394551634788513,0.2410514338008215,0.2378588931568811,0.2410514338008215,20390400,1987,6,4,3
1987-06-05,0.2325373589992523,0.240519293970502,0.2277485670498236,0.2394551261012851,59270400,1987,6,5,4
1987-06-08,0.2336015999317169,0.2341336839911325,0.2288128068590149,0.232537413543905,111571200,1987,6,8,0
1987-06-09,0.2320053279399871,0.2341336824324615,0.2309411415592598,0.233601598376588,25833600,1987,6,9,1
1987-06-10,0.2202987670898437,0.2330694969714386,0.2155099740301249,0.2320053288554924,176256000,1987,6,10,2
1987-06-11,0.2075281143188476,0.2250882649302719,0.2069960117941822,0.224023475273347,268704000,1987,6,11,3
1987-06-12,0.2091243714094162,0.2160421428287827,0.2069960160737141,0.2075281186093804,196156800,1987,6,12,4
1987-06-15,0.2091243714094162,0.2123169135474631,0.204867057861418,0.2091243714094162,125222400,1987,6,15,0
1987-06-16,0.2133810669183731,0.2160421274772456,0.2085922723205728,0.2091243565494425,73526400,1987,6,16,1
1987-06-17,0.2208308279514312,0.2213629119535135,0.2144451622432145,0.2144451622432145,71078400,1987,6,17,2
1987-06-18,0.2232252359390258,0.2234912688086461,0.2171062241720549,0.2202987464903505,56188800,1987,6,18,3
1987-06-19,0.2224272042512893,0.2261524334558257,0.2213630174708791,0.224023475287411,40809600,1987,6,19,4
1987-06-22,0.2208308279514312,0.223491266230821,0.2192345759451846,0.223491266230821,87436800,1987,6,22,0
1987-06-23,0.218702495098114,0.2208308495839141,0.2139130809269752,0.2208308495839141,100771200,1987,6,23,1
1987-06-24,0.2229591608047485,0.2256202199737118,0.2197666388300437,0.2197666388300437,82684800,1987,6,24,2
1987-06-25,0.2224272042512893,0.2234913727627122,0.2202988489594562,0.2224272042512893,44035200,1987,6,25,3
1987-06-26,0.2229591608047485,0.2240233469756347,0.2208308067319531,0.2229591608047485,21945600,1987,6,26,4
1987-06-29,0.2218949943780899,0.2229591622870742,0.2181703701586907,0.2229591622870742,25632000,1987,6,29,0
1987-06-30,0.2171062976121902,0.2229592602204325,0.2165741951549986,0.222427176032226,38332800,1987,6,30,1
1987-07-01,0.2181703448295593,0.2197666147766891,0.2160419909897112,0.2165740748824295,21945600,1987,7,1,2
1987-07-02,0.2128490060567855,0.2187025909004891,0.2101885663513785,0.2187025909004891,56880000,1987,7,2,3
1987-07-06,0.2075281143188476,0.2149773487053021,0.2064639275385042,0.2123169091579246,65491200,1987,7,6,0
1987-07-07,0.1920962929725647,0.2069960034349051,0.1905000402699932,0.2069960034349051,197078400,1987,7,7,1
1987-07-08,0.1984819024801254,0.2016744249116274,0.1883716117442506,0.1936924885530806,193449600,1987,7,8,2
1987-07-09,0.2038028389215469,0.2085922542499718,0.1984819605558311,0.1995461289213803,92707200,1987,7,9,3
1987-07-10,0.2064638435840606,0.2075280299316737,0.2000781774289856,0.2027386158945484,75830400,1987,7,10,4
1987-07-13,0.2112527191638946,0.2117848034114783,0.204334947992786,0.2064639243976673,48326400,1987,7,13,0
1987-07-14,0.2234913259744644,0.2240234283877667,0.2117847623090939,0.2128489488667151,152812800,1987,7,14,1
1987-07-15,0.2176383882761001,0.2250882430851034,0.2176383882761001,0.223491351058494,96768000,1987,7,15,2
1987-07-16,0.2171062976121902,0.2192346526340015,0.2128489664230775,0.2181704659886034,72979200,1987,7,16,3
1987-07-17,0.2176383882761001,0.2213629959733547,0.2165742015990377,0.2171063040720617,51264000,1987,7,17,4
1987-07-20,0.2117847502231598,0.217106267315054,0.2112526661092054,0.217106267315054,42019200,1987,7,20,0
1987-07-21,0.2112527191638946,0.2149773454349546,0.2096564664211435,0.2117848034114783,36547200,1987,7,21,1
1987-07-22,0.2128490060567855,0.213913174631353,0.2096564820640948,0.2112527349259459,53366400,1987,7,22,2
1987-07-23,0.2080602049827575,0.2128489999693289,0.2000782649492132,0.2128489999693289,148492800,1987,7,23,3
1987-07-24,0.2096564620733261,0.2117847990195238,0.2080601910946911,0.2085922753312405,57744000,1987,7,24,4
1987-07-27,0.2123168706893921,0.2123168706893921,0.2064638901304412,0.209656431624045,41817600,1987,7,27,0
1987-07-28,0.2117847502231598,0.2165741649321172,0.2112526661092054,0.2133810208340052,38160000,1987,7,28,1
1987-07-29,0.2112527191638946,0.212316905928049,0.2080601954094054,0.2117848034114783,27676800,1987,7,29,2
1987-07-30,0.2064638435840606,0.2112526364758696,0.2043348680124982,0.2112526364758696,55555200,1987,7,30,3
1987-07-31,0.2000782191753387,0.2053990972166663,0.1958208882892372,0.2053990972166663,186624000,1987,7,31,4
1987-08-03,0.1952888518571853,0.2011424366246019,0.1942246650274985,0.2000782680639032,116352000,1987,8,3,0
1987-08-04,0.19954614341259,0.19954614341259,0.1952888302267548,0.1952888302267548,135072000,1987,8,4,1
1987-08-05,0.2069960385560989,0.2096564967164266,0.1995461820609052,0.2000782846543645,211190400,1987,8,5,2
1987-08-06,0.214977279305458,0.2163081197950883,0.207528047323795,0.207528047323795,152553600,1987,8,6,3
1987-08-07,0.2202987670898437,0.2224271215907166,0.2144451847688406,0.2149772688268137,171014400,1987,8,7,4
1987-08-10,0.2202987670898437,0.2213629352057899,0.2181704125889708,0.2208308511478168,56448000,1987,8,10,0
1987-08-11,0.2160421013832092,0.2224271661654029,0.2149773119085398,0.2213629795672119,68544000,1987,8,11,1
1987-08-12,0.2128490060567855,0.2165742354823658,0.2128490060567855,0.2160421511950821,42364800,1987,8,12,2
1987-08-13,0.2192345857620239,0.22242710818645,0.2128489014988917,0.2128489014988917,80640000,1987,8,13,3
1987-08-14,0.2202987670898437,0.2208308511478168,0.2181704125889708,0.2192345989738975,50832000,1987,8,14,4
1987-08-17,0.2218949943780899,0.2218949943780899,0.219234556336652,0.2202987242456364,33667200,1987,8,17,0
1987-08-18,0.2181703448295593,0.2213628664548441,0.2160419909897112,0.2202986986694074,46944000,1987,8,18,1
1987-08-19,0.2181703448295593,0.2187024287222776,0.2139130160047179,0.2181703448295593,48902400,1987,8,19,2
1987-08-20,0.2240234613418579,0.2250882509325661,0.2181704800864205,0.2181704800864205,82051200,1987,8,20,3
1987-08-21,0.2277486473321914,0.230409086212026,0.22349131667145,0.22349131667145,68976000,1987,8,21,4
1987-08-24,0.2378589510917663,0.2389231376552749,0.2245555137744015,0.2277486580724023,97747200,1987,8,24,0
1987-08-25,0.2442448437213897,0.2485015570434977,0.2373270679942455,0.2399875092533132,185961600,1987,8,25,1
1987-08-26,0.2458409070968628,0.2511617850982516,0.2431798469507271,0.2442446363888527,114105600,1987,8,26,2
1987-08-27,0.2463729530572891,0.2474371211850356,0.243179809259724,0.2458408689934159,72432000,1987,8,27,3
1987-08-28,0.2559511661529541,0.2580795207250311,0.246905042643513,0.246905042643513,114796800,1987,8,28,4
1987-08-31,0.2527580857276916,0.255951230398173,0.248501375515079,0.254887043710527,84326400,1987,8,31,0
1987-09-01,0.2415836006402969,0.2527580813323548,0.2405194139711566,0.251161810463137,93859200,1987,9,1,1
1987-09-02,0.2447766810655594,0.2453087651261043,0.2389230987162628,0.2394551827768077,78393600,1987,9,2,2
1987-09-03,0.2453088164329528,0.2506297129582206,0.2421156719875088,0.247437171389263,70934400,1987,9,3,3
1987-09-04,0.2383910119533538,0.2458408646688154,0.2378589096298601,0.2453087623453217,48355200,1987,9,4,4
1987-09-08,0.2373268604278564,0.238391046962144,0.2304090907510028,0.2378589445605086,96336000,1987,9,8,1
1987-09-09,0.2399873584508896,0.2426477980381995,0.2373269188635796,0.2383911056598961,60710400,1987,9,9,2
1987-09-10,0.2437119632959365,0.2463730237936476,0.2405194214581224,0.2410515239437488,58176000,1987,9,10,3
1987-09-11,0.2474371790885925,0.2479692815459654,0.2426477637096408,0.2437119503554016,41040000,1987,9,11,4
1987-09-14,0.253822773694992,0.255419043953034,0.2479691920518696,0.2479691920518696,94464000,1987,9,14,0
1987-09-15,0.2508958578109741,0.2543550550196526,0.2474372817480436,0.2543550550196526,39052800,1987,9,15,1
1987-09-16,0.2485014051198959,0.2554191766177974,0.2485014051198959,0.2511618447524796,57715200,1987,9,16,2
1987-09-17,0.2469052374362945,0.2500977626786222,0.2421158192924564,0.2490335936875115,69436800,1987,9,17,3
1987-09-18,0.2447766810655594,0.2469050355767197,0.2426477054090579,0.2469050355767197,31651200,1987,9,18,4
1987-09-21,0.2277486473321914,0.2437119200255948,0.2256202925745272,0.2277486473321914,85550400,1987,9,21,0
1987-09-22,0.2437119632959365,0.2458409395770072,0.2256203326327532,0.2277486877683006,82008000,1987,9,22,1
1987-09-23,0.2564831674098968,0.2570152513138601,0.2458407951095732,0.2458407951095732,107697600,1987,9,23,2
1987-09-24,0.2607399225234985,0.2692539424849303,0.2554190459797757,0.2554190459797757,118440000,1987,9,24,3
1987-09-25,0.2639331817626953,0.2767039341398495,0.2607400369437423,0.2618042054118832,82454400,1987,9,25,4
1987-09-28,0.2724464535713196,0.2777679506849899,0.2628682483752854,0.263933037406592,95544000,1987,9,28,0
1987-09-29,0.2735112607479095,0.2777679691126719,0.2708502014419324,0.274575446973589,57412800,1987,9,29,1
1987-09-30,0.2820248603820801,0.2836217344980158,0.2724466483387467,0.2724466483387467,85680000,1987,9,30,2
1987-10-01,0.2916029095649719,0.2926676987627928,0.2809605165495748,0.2820247028710742,127224000,1987,10,1,3
1987-10-02,0.3086310029029846,0.3096952076748125,0.2926677486357412,0.2937319351385865,131644800,1987,10,2,4
1987-10-05,0.3363015651702881,0.3363015651702881,0.3128884316982236,0.3128884316982236,184320000,1987,10,5,0
1987-10-06,0.313952624797821,0.3373657208365471,0.3123563537382196,0.3363015523094712,203040000,1987,10,6,1
1987-10-07,0.3107593357563019,0.3203375428448294,0.3043742723711745,0.3150166658250467,125640000,1987,10,7,2
1987-10-08,0.3065025806427002,0.3160807862877846,0.2958602070616223,0.3118240780058556,96940800,1987,10,8,3
1987-10-09,0.3054386377334595,0.320337730573121,0.3054386377334595,0.3075669751734631,93888000,1987,10,9,4
1987-10-12,0.3043743669986725,0.3107594323688644,0.2937319885051521,0.3065027221220698,117187200,1987,10,12,0
1987-10-13,0.3118241727352142,0.3150167140510148,0.3022459641803569,0.3075668420147138,96811200,1987,10,13,1
1987-10-14,0.303310215473175,0.3182092867747425,0.3011812390856226,0.311824239317735,114220800,1987,10,14,2
1987-10-15,0.3001169264316559,0.3096951512826483,0.2979885720824983,0.3001169264316559,128822400,1987,10,15,3
1987-10-16,0.2756396830081939,0.3171450387242177,0.2735113283001485,0.3001169770380397,210240000,1987,10,16,4
1987-10-19,0.1926284432411193,0.2703183401064712,0.191564274407934,0.2618042952192599,146880000,1987,10,19,0
1987-10-20,0.2043349146842956,0.2213629780052694,0.1830501415385614,0.1958208921583007,324000000,1987,10,20,1
1987-10-21,0.2410514056682586,0.2575473784640616,0.2128488733599138,0.2202987246899786,262080000,1987,10,21,2
1987-10-22,0.2266844660043716,0.2469050499224683,0.2171062581367835,0.2415835513245254,223200000,1987,10,22,3
1987-10-23,0.2053990066051483,0.2256202049855677,0.2022064665735498,0.2234912299089888,112766400,1987,10,23,4
1987-10-26,0.1670862138271331,0.2043348523379011,0.1585727967752155,0.1979498078179414,148320000,1987,10,26,0
1987-10-27,0.1756002306938171,0.1830500824951391,0.1670862109140481,0.1734718764679448,234720000,1987,10,27,1
1987-10-28,0.1756002306938171,0.1809217465382449,0.1638936704407504,0.1702793542636253,149760000,1987,10,28,2
1987-10-29,0.2032707184553146,0.2075280488410391,0.1756002632258919,0.1756002632258919,167040000,1987,10,29,3
1987-10-30,0.2117847502231598,0.2224271449925623,0.2064638725456514,0.2117847502231598,168480000,1987,10,30,4
1987-11-02,0.2139131128787994,0.2171062753642805,0.2064638802003106,0.2096564215403652,84772800,1987,11,2,0
1987-11-03,0.2043349146842956,0.2128489554792746,0.1862426830416237,0.2096564322451963,116150400,1987,11,3,1
1987-11-04,0.2075281143188476,0.2160421383622271,0.1958209270578564,0.2000782587868242,95342400,1987,11,4,2
